"","code_com","popnum"
"11725","130",3963
"11726","488",5182
"11727","038",5481
"11728","342",2410
"11729","374",5270
"11730","125",5237
"11731","024",3116
"11732","069",1564
"11733","277",4820
"11734","119",3843
"11735","049",110
"11736","451",5463
"11737","016",2556
"11738","016",2739
"11739","067",1539
"11740","332",4278
"11741","510",3252
"11742","231",4928
"11743","163",2428
"11744","057",2168
"11745","072",2447
"11746","503",750
"11747","325",1942
"11748","160",227
"11749","242",581
"11750","402",3211
"11751","017",1563
"11752","211",694
"11753","539",2246
"11754","328",2706
"11755","266",347
"11756","207",2651
"11757","411",4043
"11758","222",1555
"11759","299",245
"11760","055",985
"11761","132",3944
"11762","048",4993
"11763","103",1682
"11764","064",3761
"11765","422",3033
"11766","075",2366
"11767","547",5371
"11768","216",3170
"11769","111",4089
"11770","110",2528
"11771","324",1634
"11772","002",1801
"11773","064",927
"11774","097",5583
"11775","240",3083
"11776","480",3820
"11777","152",493
"11778","169",1869
"11779","482",4624
"11780","022",4934
"11781","549",998
"11782","711",5523
"11783","141",47
"11784","127",3231
"11785","332",3574
"11786","518",502
"11787","574",1146
"11788","293",5324
"11789","090",2836
"11790","109",4443
"11791","165",1793
"11792","254",14
"11793","103",4461
"11794","155",2902
"11795","369",1083
"11796","378",5059
"11797","395",726
"11798","294",4877
"11799","136",2234
"11800","041",5324
"11801","311",4133
"11802","236",3093
"11803","695",2770
"11804","178",1381
"11805","647",5242
"11806","194",1634
"11807","140",4162
"11808","129",3016
"11809","043",4680
"11810","220",2535
"11811","684",1990
"11812","607",2024
"11813","081",959
"11814","034",3099
"11815","046",1096
"11816","038",1046
"11817","057",4392
"11818","074",3454
"11819","087",2542
"11820","649",2485
"11821","260",1980
"11822","220",5407
"11823","133",3641
"11824","583",25
"11825","520",5352
"11826","104",2440
"11827","399",4384
"11828","130",88
"11829","214",3860
"11830","211",4381
"11831","095",1696
"11832","220",2678
"11833","619",1581
"11834","415",1083
"11835","027",1222
"11836","198",5208
"11837","318",2412
"11838","352",941
"11839","320",3019
"11840","530",734
"11841","297",304
"11842","311",819
"11843","283",5182
"11844","252",3830
"11845","361",4109
"11846","207",1859
"11847","567",5477
"11848","101",4639
"11849","001",2389
"11850","385",1846
"11851","246",1677
"11852","219",434
"11853","043",2469
"11854","525",577
"11855","220",1683
"11856","600",540
"11857","137",631
"11858","050",3401
"11859","381",899
"11860","201",2002
"11861","263",1833
"11862","262",4961
"11863","599",3388
"11864","682",1048
"11865","132",5225
"11866","013",1854
"11867","101",567
"11868","510",4461
"11869","199",998
"11870","035",4906
"11871","105",4832
"11872","476",3597
"11873","116",1634
"11874","438",5059
"11875","696",5476
"11876","267",617
"11877","663",4279
"11878","016",2412
"11879","178",1952
"11880","386",4075
"11881","084",221
"11882","010",448
"11883","159",3047
"11884","648",2075
"11885","169",871
"11886","444",5143
"11887","457",84
"11888","180",5323
"11889","247",1350
"11890","069",1763
"11891","106",5266
"11892","404",1907
"11893","162",2412
"11894","163",4106
"11895","241",2326
"11896","238",2366
"11897","032",3946
"11898","084",522
"11899","004",361
"11900","280",5219
"11901","095",3047
"11902","006",1406
"11903","044",5399
"11904","505",2852
"11905","282",602
"11906","340",4173
"11907","655",3342
"11908","350",617
"11909","084",4344
"11910","417",2588
"11911","538",5279
"11912","305",3860
"11913","061",2858
"11914","119",4793
"11915","088",2269
"11916","138",4344
"11917","675",2269
"11918","083",3537
"11919","036",5137
"11920","467",2047
"11921","076",3812
"11922","268",4938
"11923","361",3806
"11924","028",4604
"11925","261",1379
"11926","016",1672
"11927","158",812
"11928","226",2644
"11929","111",3116
"11930","167",2138
"11931","493",2921
"11932","104",2404
"11933","218",3641
"11934","263",4456
"11935","173",1672
"11936","053",5601
"11937","015",4337
"11938","328",4299
"11939","195",462
"11940","261",4665
"11941","051",3120
"11942","144",2805
"11943","146",840
"11944","146",621
"11945","176",2029
"11946","060",1285
"11947","124",2222
"11948","415",3545
"11949","410",2404
"11950","330",2668
"11951","029",2434
"11952","574",2996
"11953","129",644
"11954","200",855
"11955","322",259
"11956","440",4381
"11957","522",927
"11958","509",3904
"11959","194",3064
"11960","090",1873
"11961","142",4735
"11962","157",1158
"11963","194",3328
"11964","152",4865
"11965","357",5059
"11966","096",4973
"11967","320",21
"11968","296",4099
"11969","757",1034
"11970","033",3279
"11971","011",2632
"11972","116",5600
"11973","245",5648
"11974","302",3802
"11975","448",4961
"11976","119",4183
"11977","083",1067
"11978","167",5200
"11979","076",4048
"11980","256",1406
"11981","084",4550
"11982","201",2394
"11983","240",665
"11984","385",2432
"11985","131",3377
"11986","404",2116
"11987","034",4805
"11988","102",5635
"11989","254",3653
"11990","516",4464
"11991","595",125
"11992","348",5410
"11993","187",4345
"11994","405",449
"11995","439",3001
"11996","086",2921
"11997","165",871
"11998","133",532
"11999","031",3600
"12000","086",743
"12001","073",5653
"12002","462",3484
"12003","073",2631
"12004","064",1776
"12005","309",3224
"12006","282",251
"12007","485",1846
"12008","408",3252
"12009","150",347
"12010","314",4133
"12011","212",482
"12012","033",4810
"12013","230",3910
"12014","388",1592
"12015","141",3099
"12016","080",1539
"12017","310",4151
"12018","040",3955
"12019","451",3441
"12020","172",820
"12021","244",1951
"12022","116",4141
"12023","555",1991
"12024","123",1067
"12025","032",2089
"12026","027",1228
"12027","144",3881
"12028","235",4546
"12029","616",1512
"12030","468",173
"12031","235",5225
"12032","057",4821
"12033","294",4145
"12034","092",886
"12035","182",1704
"12036","227",1500
"12037","152",1920
"12038","191",4631
"12039","353",5114
"12040","257",3636
"12041","206",5646
"12042","252",4884
"12043","307",5242
"12044","071",5163
"12045","275",1447
"12046","098",1141
"12047","603",5523
"12048","350",2212
"12049","439",1084
"12050","219",4587
"12051","125",941
"12052","073",4066
"12053","118",1014
"12054","032",4094
"12055","435",3684
"12056","303",3867
"12057","149",853
"12058","096",55
"12059","195",4426
"12060","228",1242
"12061","103",4072
"12062","325",209
"12063","130",2972
"12064","736",2719
"12065","010",2627
"12066","472",1256
"12067","194",1158
"12068","138",3046
"12069","314",4640
"12070","513",2326
"12071","158",4533
"12072","285",4081
"12073","717",1568
"12074","428",1578
"12075","381",5235
"12076","120",4671
"12077","113",799
"12078","475",1942
"12079","243",2082
"12080","256",1194
"12081","510",2845
"12082","048",1406
"12083","120",3310
"12084","161",2921
"12085","268",4755
"12086","068",785
"12087","602",4135
"12088","344",307
"12089","082",5653
"12090","117",833
"12091","379",3882
"12092","193",1392
"12093","092",3025
"12094","031",5534
"12095","189",1581
"12096","339",1487
"12097","137",3847
"12098","068",2859
"12099","229",883
"12100","246",606
"12101","257",4048
"12102","299",5508
"12103","127",5323
"12104","105",176
"12105","085",5089
"12106","199",307
"12107","377",4779
"12108","259",357
"12109","186",2366
"12110","396",162
"12111","002",1461
"12112","303",819
"12113","090",501
"12114","506",3904
"12115","268",3194
"12116","405",3741
"12117","074",3460
"12118","454",5323
"12119","134",1738
"12120","110",5260
"12121","155",237
"12122","165",2099
"12123","003",2216
"12124","223",4569
"12125","592",2208
"12126","151",3064
"12127","118",1340
"12128","420",537
"12129","120",3348
"12130","697",1942
"12131","048",52
"12132","545",5514
"12133","242",2366
"12134","011",310
"12135","108",3794
"12136","237",673
"12137","696",5653
"12138","244",2116
"12139","135",4579
"12140","134",21
"12141","038",5476
"12142","284",2640
"12143","125",4027
"12144","192",1434
"12145","110",3401
"12146","277",5086
"12147","349",4280
"12148","710",88
"12149","192",5143
"12150","002",1723
"12151","264",300
"12152","399",2777
"12153","199",2862
"12154","144",2971
"12155","318",2316
"12156","026",465
"12157","139",783
"12158","278",3141
"12159","041",631
"12160","341",3603
"12161","051",1581
"12162","360",4574
"12163","013",3218
"12164","502",3893
"12165","320",599
"12166","327",4816
"12167","108",5114
"12168","311",5504
"12169","572",4750
"12170","532",1682
"12171","173",3882
"12172","199",4151
"12173","062",2535
"12174","114",1247
"12175","321",639
"12176","213",4280
"12177","107",5241
"12178","125",3995
"12179","022",5343
"12180","215",4456
"12181","019",1143
"12182","673",4711
"12183","763",941
"12184","101",98
"12185","167",4724
"12186","332",972
"12187","552",2412
"12188","249",436
"12189","378",3604
"12190","139",449
"12191","294",4769
"12192","128",2366
"12193","326",1453
"12194","148",1920
"12195","179",4590
"12196","384",2146
"12197","505",3839
"12198","021",955
"12199","104",3055
"12200","385",3624
"12201","246",419
"12202","059",407
"12203","149",3484
"12204","299",1326
"12205","069",808
"12206","177",3306
"12207","606",5026
"12208","587",617
"12209","260",1183
"12210","240",774
"12211","005",4136
"12212","118",3279
"12213","196",1285
"12214","268",3046
"12215","136",3476
"12216","318",4744
"12217","147",3291
"12218","233",3678
"12219","191",2202
"12220","236",2002
"12221","127",5124
"12222","025",834
"12223","284",4286
"12224","049",3084
"12225","314",373
"12226","436",482
"12227","419",4513
"12228","148",4421
"12229","080",3458
"12230","187",1208
"12231","113",383
"12232","366",1761
"12233","331",467
"12234","409",1637
"12235","011",424
"12236","072",1368
"12237","216",31
"12238","254",482
"12239","021",653
"12240","019",2352
"12241","471",709
"12242","058",321
"12243","143",4861
"12244","220",927
"12245","407",3982
"12246","320",3180
"12247","529",3046
"12248","209",4370
"12249","543",1447
"12250","537",226
"12251","305",694
"12252","117",3910
"12253","775",2669
"12254","054",4348
"12255","466",5653
"12256","175",3852
"12257","252",5477
"12258","236",16
"12259","397",3380
"12260","181",1476
"12261","115",1394
"12262","077",5484
"12263","780",3477
"12264","282",5176
"12265","463",4245
"12266","092",5056
"12267","819",5484
"12268","492",3898
"12269","172",4514
"12270","282",2254
"12271","133",3334
"12272","048",4005
"12273","398",1049
"12274","030",5073
"12275","175",1593
"12276","480",1158
"12277","467",1501
"12278","382",5161
"12279","128",3520
"12280","226",355
"12281","100",5484
"12282","748",5203
"12283","059",482
"12284","468",3702
"12285","102",2469
"12286","440",335
"12287","140",3326
"12288","695",4211
"12289","197",58
"12290","210",1942
"12291","205",5208
"12292","646",287
"12293","212",1749
"12294","115",413
"12295","717",5
"12296","175",3194
"12297","088",3507
"12298","168",1967
"12299","275",2662
"12300","191",2202
"12301","389",733
"12302","301",5551
"12303","039",1251
"12304","330",2012
"12305","073",3857
"12306","177",98
"12307","141",833
"12308","419",4961
"12309","190",2729
"12310","327",2689
"12311","384",4640
"12312","231",2321
"12313","354",3454
"12314","412",1991
"12315","079",263
"12316","114",3116
"12317","183",4970
"12318","237",4305
"12319","528",1242
"12320","369",2193
"12321","662",5209
"12322","149",2223
"12323","046",2989
"12324","166",2669
"12325","227",5159
"12326","039",2528
"12327","432",2167
"12328","298",4596
"12329","070",2013
"12330","590",555
"12331","030",3860
"12332","311",3537
"12333","066",5182
"12334","206",5237
"12335","304",2697
"12336","180",1593
"12337","125",209
"12338","321",4392
"12339","107",3969
"12340","304",1049
"12341","327",4580
"12342","209",3876
"12343","115",4491
"12344","099",4805
"12345","450",2987
"12346","307",1285
"12347","243",4170
"12348","531",4110
"12349","238",1372
"12350","253",4099
"12351","492",482
"12352","042",1642
"12353","445",2821
"12354","173",1691
"12355","008",1298
"12356","195",2644
"12357","229",2208
"12358","012",3007
"12359","360",4587
"12360","452",4468
"12361","369",599
"12362","070",972
"12363","179",1186
"12364","335",3460
"12365","331",5395
"12366","282",2002
"12367","619",88
"12368","523",3871
"12369","305",3229
"12370","160",21
"12371","221",3589
"12372","127",3235
"12373","348",5563
"12374","704",5395
"12375","370",4426
"12376","210",2269
"12377","075",1525
"12378","272",868
"12379","175",431
"12380","489",5155
"12381","694",3960
"12382","204",834
"12383","127",5182
"12384","300",4546
"12385","299",5554
"12386","039",710
"12387","570",1618
"12388","199",4869
"12389","503",4162
"12390","107",460
"12391","063",4865
"12392","430",576
"12393","264",5026
"12394","114",939
"12395","182",2675
"12396","241",5297
"12397","521",112
"12398","027",674
"12399","173",768
"12400","001",3282
"12401","391",1610
"12402","111",3116
"12403","044",4025
"12404","532",1313
"12405","033",482
"12406","133",657
"12407","202",3153
"12408","554",335
"12409","016",3693
"12410","352",1083
"12411","110",1932
"12412","260",5604
"12413","109",129
"12414","199",998
"12415","280",5470
"12416","055",2576
"12417","568",3948
"12418","245",2116
"12419","076",5343
"12420","293",333
"12421","095",1647
"12422","324",1932
"12423","404",4345
"12424","283",2895
"12425","110",2384
"12426","323",303
"12427","169",1228
"12428","358",4443
"12429","019",3969
"12430","006",1776
"12431","521",3618
"12432","782",3618
"12433","418",1837
"12434","081",5182
"12435","354",3180
"12436","061",1825
"12437","340",1500
"12438","003",4599
"12439","025",3742
"12440","581",3490
"12441","154",5059
"12442","069",100
"12443","349",788
"12444","086",3138
"12445","170",1634
"12446","040",920
"12447","184",2036
"12448","103",2706
"12449","005",3381
"12450","090",449
"12451","700",4596
"12452","259",4078
"12453","236",5195
"12454","141",518
"12455","469",5591
"12456","215",590
"12457","010",2394
"12458","067",581
"12459","138",4439
"12460","274",4645
"12461","052",4195
"12462","208",899
"12463","095",5114
"12464","485",5059
"12465","071",1554
"12466","097",274
"12467","056",1749
"12468","464",4533
"12469","515",4826
"12470","281",373
"12471","087",4529
"12472","788",1242
"12473","084",1406
"12474","268",2089
"12475","100",1981
"12476","660",2167
"12477","449",599
"12478","259",2963
"12479","211",3543
"12480","215",1191
"12481","281",4475
"12482","028",4211
"12483","013",642
"12484","526",934
"12485","208",1749
"12486","124",4846
"12487","109",3771
"12488","016",4542
"12489","016",1543
"12490","187",4494
"12491","332",4825
"12492","234",3218
"12493","078",701
"12494","406",1186
"12495","001",3520
"12496","002",2394
"12497","148",1256
"12498","095",2528
"12499","115",5438
"12500","307",1073
"12501","630",2324
"12502","424",1235
"12503","215",4961
"12504","018",961
"12505","386",4836
"12506","461",2688
"12507","262",5163
"12508","149",3279
"12509","228",4207
"12510","205",4938
"12511","107",2862
"12512","426",3964
"12513","355",2714
"12514","079",3777
"12515","257",1500
"12516","316",1141
"12517","090",5249
"12518","110",4692
"12519","121",231
"12520","499",5417
"12521","199",2054
"12522","413",2208
"12523","373",2358
"12524","700",4353
"12525","032",3348
"12526","414",5182
"12527","335",2036
"12528","009",3047
"12529","101",299
"12530","369",2167
"12531","052",4201
"12532","540",3994
"12533","242",3735
